"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993-05-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.40","","","","2"
"1993-05-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.10","","","","2"
"1993-06-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.06","","","","2"
"1993-06-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.17","","","","2"
"1993-06-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.94","","","","2"
"1993-06-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.88","","","","2"
"1993-06-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.79","","","","2"
"1993-07-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.73","","","","2"
"1993-07-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.58","","","","2"
"1993-07-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.53","","","","2"
"1993-07-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.41","","","","2"
"1993-08-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.32","","","","2"
"1993-08-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.20","","","","2"
"1993-08-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.67","","","","2"
"1993-08-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.90","","","","2"
"1993-09-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.99","","","","2"
"1993-09-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.04","","","","2"
"1993-09-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.02","","","","2"
"1993-09-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.94","","","","2"
"1993-09-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.90","","","","2"
"1993-10-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.95","","","","2"
"1993-10-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.87","","","","2"
"1993-10-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.77","","","","2"
"1993-10-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.63","","","","2"
"1993-11-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.51","","","","2"
"1993-11-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.40","","","","2"
"1993-11-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.46","","","","2"
"1993-11-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.36","","","","2"
"1993-12-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.34","","","","2"
"1993-12-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.22","","","","2"
"1993-12-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.14","","","","2"
"1993-12-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.15","","","","2"
"1993-12-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.11","","","","2"
"1994-01-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.04","","","","2"
"1994-01-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","3.98","","","","2"
"1994-01-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","3.94","","","","2"
"1994-01-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","3.88","","","","2"
"1994-02-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","3.87","","","","2"
"1994-02-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.00","","","","2"
"1994-02-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.06","","","","2"
"1994-02-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.10","","","","2"
"1994-03-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.11","","","","2"
"1994-03-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.13","","","","2"
"1994-03-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","4.22","","","","2"
"1994-03-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.00","","","","2"
"1994-03-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.64","","","","2"
"1994-04-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.21","","","","2"
"1994-04-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.84","","","","2"
"1994-04-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.26","","","","2"
"1994-04-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.07","","","","2"
"1994-05-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.27","","","","2"
"1994-05-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.61","","","","2"
"1994-05-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.45","","","","2"
"1994-05-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.31","","","","2"
"1994-06-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.59","","","","2"
"1994-06-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.26","","","","2"
"1994-06-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.42","","","","2"
"1994-06-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.09","","","","2"
"1994-06-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.92","","","","2"
"1994-07-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.62","","","","2"
"1994-07-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.48","","","","2"
"1994-07-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.11","","","","2"
"1994-07-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.04","","","","2"
"1994-08-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.70","","","","2"
"1994-08-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.70","","","","2"
"1994-08-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.93","","","","2"
"1994-08-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.72","","","","2"
"1994-08-31","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.60","","","","2"
"1994-09-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.92","","","","2"
"1994-09-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.71","","","","2"
"1994-09-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.64","","","","2"
"1994-09-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.54","","","","2"
"1994-10-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.54","","","","2"
"1994-10-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.62","","","","2"
"1994-10-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.71","","","","2"
"1994-10-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.62","","","","2"
"1994-11-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.65","","","","2"
"1994-11-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.81","","","","2"
"1994-11-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.90","","","","2"
"1994-11-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","5.96","","","","2"
"1994-11-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.04","","","","2"
"1994-12-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.32","","","","2"
"1994-12-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.03","","","","2"
"1994-12-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.04","","","","2"
"1994-12-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.43","","","","2"
"1995-01-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.12","","","","2"
"1995-01-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.24","","","","2"
"1995-01-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.21","","","","2"
"1995-01-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.38","","","","2"
"1995-02-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.23","","","","2"
"1995-02-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.92","","","","2"
"1995-02-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.07","","","","2"
"1995-02-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.38","","","","2"
"1995-03-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.02","","","","2"
"1995-03-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.60","","","","2"
"1995-03-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.40","","","","2"
"1995-03-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.40","","","","2"
"1995-03-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.47","","","","2"
"1995-04-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.54","","","","2"
"1995-04-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.30","","","","2"
"1995-04-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.18","","","","2"
"1995-04-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.17","","","","2"
"1995-05-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.00","","","","2"
"1995-05-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.47","","","","2"
"1995-05-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.60","","","","2"
"1995-05-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.71","","","","2"
"1995-05-31","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.64","","","","2"
"1995-06-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.38","","","","2"
"1995-06-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.19","","","","2"
"1995-06-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.99","","","","2"
"1995-06-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.97","","","","2"
"1995-07-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.05","","","","2"
"1995-07-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.58","","","","2"
"1995-07-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.78","","","","2"
"1995-07-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.87","","","","2"
"1995-08-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.02","","","","2"
"1995-08-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.84","","","","2"
"1995-08-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.82","","","","2"
"1995-08-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.70","","","","2"
"1995-08-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.59","","","","2"
"1995-09-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.53","","","","2"
"1995-09-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.88","","","","2"
"1995-09-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.91","","","","2"
"1995-09-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.71","","","","2"
"1995-10-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.50","","","","2"
"1995-10-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.63","","","","2"
"1995-10-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","6.67","","","","2"
